ประทับเวลา,1. ตรวจเช็คการทำงานของพัดลม   ,2. ตรวจเช็คระบบปั๊มน้ำ       ,3. ตรวจเช็คระบบเดรน       ,4. ตรวจเช็คการสั่นสะเทือนของตัว EVAP,5. ตรวจเช็คคราบนํ้าหยดในไลน์ผลิต,หมายเหตุ : กรณีพบสิ่งผิดปกติให้ระบุรายละเอียด,ชื่อผู้ตรวจเช็ค
"24/10/2024, 8:40:23",ปกติ,ปกติ,ปกติ,ปกติ,,,Boss
"25/10/2024, 8:26:42",ปกติ,ปกติ,ปกติ,ปกติ,,,Boss
"29/10/2024, 8:32:07",ปกติ,ปกติ,ปกติ,ปกติ,,,Boss
"30/10/2024, 8:22:04",ปกติ,ปกติ,ปกติ,ปกติ,,,Boss
"31/10/2024, 8:44:58",ปกติ,ปกติ,ปกติ,ปกติ,,,Boss
"2/11/2024, 7:42:32",ปกติ,ปกติ,ปกติ,ปกติ,,,อลงกรณ์
"3/11/2024, 7:39:43",ปกติ,ปกติ,ปกติ,ปกติ,,,อลงกรณ์
"5/11/2024, 7:15:51",ปกติ,ปกติ,ปกติ,ปกติ,,,อลงกรณ์
"6/11/2024, 7:38:08",ปกติ,ปกติ,ปกติ,ปกติ,,,อลงกรณ์
"7/11/2024, 7:09:53",ปกติ,ปกติ,ปกติ,ปกติ,,,อลงกรณ์
"8/11/2024, 7:46:41",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,อลงกรณ์
"9/11/2024, 6:32:42",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,อลงกรณ์
"10/11/2024, 6:30:52",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,อลงกรณ์
"11/11/2024, 7:38:50",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"12/11/2024, 6:59:42",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"13/11/2024, 7:36:00",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"14/11/2024, 6:50:06",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"15/11/2024, 6:53:12",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"17/11/2024, 13:37:32",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,อลงกรณ์
"21/11/2024, 7:52:06",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,F
"22/11/2024, 7:45:13",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,F
"23/11/2024, 7:47:34",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,F
"6/12/2024, 8:11:54",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์ ศรีพงษ์ชู
"6/12/2024, 8:13:07",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์ ศรีพงษ์ชู
"7/12/2024, 7:43:32",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์ ศรีพงษ์ชู
"8/12/2024, 8:12:55",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์ ศรีพงษ์ชู
"9/12/2024, 7:33:43",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"11/12/2024, 7:00:02",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,boss
"12/12/2024, 7:23:40",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"12/12/2024, 7:56:08",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เปิดไม่ติด  มีสัญญานลงมากล่องรีโมดข้างล่างอยู่,"Boss
"
"13/12/2024, 7:06:29",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,boss
"14/12/2024, 6:51:40",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"15/12/2024, 8:04:04",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"16/12/2024, 8:22:34",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์ ศรีพงษ์ชู
"17/12/2024, 9:01:09",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"19/12/2024, 9:28:35",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,รอแก้ไขสายสัญญาณรีโมท,ณรงค์ศักดิ์ ศรีพงษ์ชู
"20/12/2024, 8:36:28",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"23/12/2024, 7:37:34",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"24/12/2024, 7:32:30",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"25/12/2024, 7:09:27",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"26/12/2024, 7:41:02",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"3/1/2025, 7:40:19",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"4/1/2025, 9:13:15",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"6/1/2025, 7:04:37",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"7/1/2025, 7:06:09",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"8/1/2025, 7:26:16",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"9/1/2025, 7:16:10",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"10/1/2025, 7:09:56",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"13/1/2025, 8:14:18",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"14/1/2025, 8:29:13",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"15/1/2025, 7:20:46",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"16/1/2025, 6:44:09",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"17/1/2025, 7:05:17",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"17/1/2025, 7:06:11",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"18/1/2025, 7:11:52",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"19/1/2025, 7:12:29",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"20/1/2025, 7:09:11",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,boss
"21/1/2025, 6:54:54",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"21/1/2025, 7:12:56",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"22/1/2025, 7:15:30",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"23/1/2025, 7:13:21",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"24/1/2025, 7:02:31",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"27/1/2025, 8:23:08",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"28/1/2025, 8:15:37",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ไม่ทำงาน ไฟมาผิดปกติ แผ่งน้ำแห้ง เปิดไม่ติด,ณรงค์ศักดิ์
"29/1/2025, 6:41:10",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"30/1/2025, 6:40:09",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"31/1/2025, 6:44:37",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"2/2/2025, 7:16:56",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"3/2/2025, 7:01:17",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"4/2/2025, 6:45:17",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"7/2/2025, 6:33:41",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"10/2/2025, 6:43:29",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"11/2/2025, 6:44:19",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"12/2/2025, 6:58:25",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"17/2/2025, 5:54:54",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"18/2/2025, 7:03:41",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"20/2/2025, 6:58:46",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"24/2/2025, 7:00:29",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"26/2/2025, 7:34:38",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"27/2/2025, 7:01:14",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"1/3/2025, 6:29:03",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,ยังไม่ได้ล้างฝุ่นเกาะเยอะ,ณรงค์ศักดิ์
"10/3/2025, 6:40:08",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"11/3/2025, 7:02:41",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"13/3/2025, 7:09:59",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"14/3/2025, 7:38:56",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"15/3/2025, 7:34:18",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"18/3/2025, 6:58:14",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"19/3/2025, 6:42:45",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"20/3/2025, 5:38:42",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"21/3/2025, 6:42:27",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"22/3/2025, 6:27:01",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"24/3/2025, 6:50:34",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"25/3/2025, 7:19:43",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"26/3/2025, 6:58:10",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"28/3/2025, 8:13:34",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"29/3/2025, 7:30:36",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"31/3/2025, 6:49:48",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"1/4/2025, 7:03:08",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"2/4/2025, 7:01:24",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"3/4/2025, 6:26:58",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"4/4/2025, 6:30:55",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"5/4/2025, 6:06:15",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"7/4/2025, 7:16:15",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,689285
"8/4/2025, 7:03:34",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"10/4/2025, 7:03:18",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"11/4/2025, 7:02:59",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"12/4/2025, 7:17:45",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"23/4/2025, 7:00:16",ปกติ,ผิดปกติ,ปกติ,ปกติ,ปกติ,,Boss
"24/4/2025, 7:07:49",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"25/4/2025, 6:33:53",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"26/4/2025, 7:21:45",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"28/4/2025, 6:53:44",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"30/4/2025, 7:00:36",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"1/5/2025, 7:19:19",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"3/5/2025, 7:10:29",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
