ประทับเวลา,1. ตรวจเช็คการทำงานของพัดลม   ,2. ตรวจเช็คระบบปั๊มน้ำ       ,3. ตรวจเช็คระบบเดรน       ,4. ตรวจเช็คการสั่นสะเทือนของตัว EVAP,5. ตรวจเช็คคราบนํ้าหยดในไลน์ผลิต,หมายเหตุ : กรณีพบสิ่งผิดปกติให้ระบุรายละเอียด,ชื่อผู้ตรวจเช็ค
"16/12/2024, 8:25:06",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,รอซ่อมเสีย,ณรงค์ศักดิ์ ศรีพงษ์ชู
"17/12/2024, 9:02:25",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"19/12/2024, 9:31:27",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,รออะไหล่ซ่อม,ณรงค์ศักดิ์ ศรีพงษ์ชู
"20/12/2024, 8:32:03",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,รอซ่อม,ณรงค์ศักดิ์
"21/12/2024, 11:22:26",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสียรอซ่อม,ณรงค์ศักดิ์
"23/12/2024, 7:38:27",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"24/12/2024, 7:33:30",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"25/12/2024, 7:10:23",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"26/12/2024, 7:42:04",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"3/1/2025, 7:42:56",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,รอซ่อม,ณรงค์ศักดิ์
"4/1/2025, 9:15:24",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,รออะไหล่ซ่อม,ณรงค์ศักดิ์
"4/1/2025, 9:17:27",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสียรออะไหล่ รอซ่อม,ณรงค์ศักดิ์
"6/1/2025, 7:05:39",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"7/1/2025, 7:07:04",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"8/1/2025, 7:27:15",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"9/1/2025, 7:17:09",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"10/1/2025, 7:10:44",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"14/1/2025, 8:31:03",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ขามอเตอร์หัก,ณรงค์ศักดิ์
"15/1/2025, 7:32:27",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย รอซ่อม,ณรงค์ศักดิ์
"16/1/2025, 7:06:44",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เคื่องเสีย รอซ่อม,ณรงค์ศักดิ์
"17/1/2025, 7:00:37",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ไม่มีกล่องเคื่อง รอซ่อม,ณรงค์ศักดิ์
"18/1/2025, 7:08:47",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย ไม่มีกล่องเคื่อง ,ณรงค์ศักดิ์
"19/1/2025, 7:07:58",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เครื่องเสีย รอซ่อม,ณรงค์ศักดิ์
"20/1/2025, 7:10:11",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,boss
"21/1/2025, 6:56:08",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"22/1/2025, 7:18:51",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"23/1/2025, 7:14:16",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"24/1/2025, 7:03:23",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"27/1/2025, 8:25:13",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,มอเตอร์ช๊อต+กล่อง MCU เสีย,ณรงค์ศักดิ์
"28/1/2025, 7:46:28",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย,ณรงค์ศักดิ์
"29/1/2025, 6:30:07",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เ้สีย,ณรงค์ศักดิ์
"30/1/2025, 6:37:16",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย,ณรงค์ศักดิ์
"31/1/2025, 6:41:25",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย,ณรงค์ศักดิ์
"2/2/2025, 7:09:50",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย,ณรงค์ศักดิ์
"3/2/2025, 7:02:13",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"4/2/2025, 6:46:05",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"7/2/2025, 6:34:56",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"10/2/2025, 6:47:22",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย,ณรงค์ศักดิ์
"11/2/2025, 6:38:02",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย,ณรงค์ศักดิ์
"12/2/2025, 6:53:02",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย,ณรงค์ศักดิ์
"17/2/2025, 5:56:00",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"17/2/2025, 5:56:25",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"18/2/2025, 7:04:43",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"18/2/2025, 7:05:52",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"20/2/2025, 6:59:45",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"20/2/2025, 7:00:50",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,,Boss
"24/2/2025, 6:52:22",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย,ณรงค์ศักดิ์
"27/2/2025, 6:55:02",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย,ณรงค์ศักดิ์
"1/3/2025, 6:18:22",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย,ณรงค์ศักดิ์
"2/3/2025, 7:01:53",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย,ณรงค์ศักดิ์
"10/3/2025, 6:34:06",ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,ผิดปกติ,เสีย,ณรงค์ศักดิ์
"11/3/2025, 7:09:18",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,เครื่องไม่ได้เปิดใช้งาน,ณรงค์ศักดิ์
"13/3/2025, 7:13:51",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,เครื่องไม่ได้เปิดใช้งาน,ณรงค์ศักดิ์
"14/3/2025, 7:43:53",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,เครื่องไม่ได้เปิดใช้งาน,ณรงค์ศักดิ์
"15/3/2025, 7:37:31",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,เครื่องไม่ได้เปิดใช้งาน,ณรงค์ศักดิ์
"18/3/2025, 7:04:18",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"19/3/2025, 6:41:48",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"20/3/2025, 5:39:39",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"21/3/2025, 6:43:22",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"22/3/2025, 6:28:13",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"24/3/2025, 6:51:50",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"25/3/2025, 7:21:15",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"26/3/2025, 6:59:10",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"28/3/2025, 8:20:11",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"28/3/2025, 8:30:44",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,เครื่องไม่ได้เปิดใช้งาน,ณรงค์ศักดิ์
"29/3/2025, 7:31:49",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"29/3/2025, 7:36:52",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,เครื่องไม่ได้เปิดใช้งาน,ณรงค์ศักดิ์
"31/3/2025, 6:50:39",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"1/4/2025, 7:03:59",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"2/4/2025, 7:02:25",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"3/4/2025, 6:27:54",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"4/4/2025, 6:31:49",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"5/4/2025, 6:07:23",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"7/4/2025, 7:19:31",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,689285
"8/4/2025, 7:08:39",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,แก้ไขเสร็จ รอเทสระบบการทำงานเครื่องเนื่องจากฝุ่นเยอะจึงรอเทสช่วงวันหยุดยาว,วุฒิชัย
"9/4/2025, 7:19:16",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,Evap รอการเทสRun ช่วงวันหยุด,วุฒิชัย
"10/4/2025, 7:05:30",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,Evap รอเทสช่วงวันหยุด,วุฒิชัย
"11/4/2025, 7:05:32",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,เครื่องรอ TestRun ช่วงวันหยุด เนื่องจากมีฝุ่นเยอะ,วุฒิชัย
"12/4/2025, 7:19:25",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"23/4/2025, 7:01:17",ปกติ,ผิดปกติ,ปกติ,ปกติ,ปกติ,,Boss
"24/4/2025, 7:08:55",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"25/4/2025, 6:34:41",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"26/4/2025, 7:22:28",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"28/4/2025, 6:55:22",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"30/4/2025, 7:02:08",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"1/5/2025, 7:20:44",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"3/5/2025, 7:11:59",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"4/5/2025, 7:10:27",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"5/5/2025, 7:04:16",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"7/5/2025, 6:28:36",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"9/5/2025, 5:53:25",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"12/5/2025, 7:39:14",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"15/5/2025, 7:56:34",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"16/5/2025, 7:11:13",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"19/5/2025, 6:18:42",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"20/5/2025, 6:38:29",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"22/5/2025, 6:51:57",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
