ประทับเวลา,1. ตรวจเช็คการทำงานของพัดลม   ,2. ตรวจเช็คระบบปั๊มน้ำ       ,3. ตรวจเช็คระบบเดรน       ,4. ตรวจเช็คการสั่นสะเทือนของตัว EVAP,5. ตรวจเช็คคราบนํ้าหยดในไลน์ผลิต,หมายเหตุ : กรณีพบสิ่งผิดปกติให้ระบุรายละเอียด,ชื่อผู้ตรวจเช็ค
"23/1/2025, 7:09:46",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"24/1/2025, 6:59:08",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"27/1/2025, 8:15:23",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"28/1/2025, 8:25:32",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"29/1/2025, 6:45:52",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"30/1/2025, 6:55:23",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"31/1/2025, 6:50:13",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"2/2/2025, 7:20:37",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"3/2/2025, 6:57:32",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"4/2/2025, 6:42:36",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"7/2/2025, 6:29:04",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"10/2/2025, 6:53:36",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"11/2/2025, 6:53:24",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,ยังไม่ได้ล้างฟิลเตอร์ตัน ฝุ่นเกาะเยอะ,ณรงค์ศักดิ์
"12/2/2025, 7:01:08",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"17/2/2025, 5:47:27",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"18/2/2025, 7:01:50",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"20/2/2025, 6:53:38",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"24/2/2025, 7:21:08",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"26/2/2025, 7:40:12",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"27/2/2025, 7:33:11",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"1/3/2025, 6:41:31",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"2/3/2025, 6:41:14",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"2/3/2025, 6:43:31",ปกติ,ผิดปกติ,ปกติ,ปกติ,ผิดปกติ,แผ่น coolingตัน น้ำกระเด็นเข้าข้างในเครื่อง,ณรงค์ศักดิ์
"10/3/2025, 6:51:28",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"11/3/2025, 6:40:24",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"13/3/2025, 6:55:47",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,แผ่นโคลิ่งตัน(ของเก่า) ,ณรงค์ศักดิ์
"14/3/2025, 7:31:01",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"15/3/2025, 7:26:46",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"18/3/2025, 6:51:43",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"19/3/2025, 6:37:48",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"20/3/2025, 5:35:44",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"21/3/2025, 6:44:26",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"22/3/2025, 6:29:14",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"24/3/2025, 6:46:20",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"25/3/2025, 7:23:21",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"26/3/2025, 7:00:35",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"28/3/2025, 8:25:28",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"29/3/2025, 7:33:33",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"31/3/2025, 6:46:36",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"1/4/2025, 7:00:04",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"2/4/2025, 6:58:08",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"3/4/2025, 6:23:00",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"4/4/2025, 6:28:05",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"5/4/2025, 6:03:17",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"7/4/2025, 7:22:03",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,689285
"8/4/2025, 7:10:46",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"9/4/2025, 7:22:13",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"10/4/2025, 7:07:25",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"11/4/2025, 7:07:22",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"12/4/2025, 7:21:04",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"23/4/2025, 6:55:09",ปกติ,ผิดปกติ,ปกติ,ปกติ,ปกติ,ปั๊มน้ำหลังห้องช่างพัง,Boss 
"24/4/2025, 7:04:28",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"25/4/2025, 6:30:52",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"26/4/2025, 7:18:20",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss 
"28/4/2025, 6:57:35",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"30/4/2025, 7:03:55",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"1/5/2025, 7:22:50",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"3/5/2025, 7:13:42",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"4/5/2025, 7:12:13",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"5/5/2025, 7:00:43",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"7/5/2025, 6:25:25",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"9/5/2025, 5:49:50",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"12/5/2025, 6:41:23",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"15/5/2025, 8:04:59",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"16/5/2025, 7:18:23",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"19/5/2025, 6:13:21",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"20/5/2025, 6:35:20",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"22/5/2025, 6:40:01",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
