ประทับเวลา,1. ตรวจเช็คการทำงานของพัดลม   ,2. ตรวจเช็คระบบปั๊มน้ำ       ,3. ตรวจเช็คระบบเดรน       ,4. ตรวจเช็คการสั่นสะเทือนของตัว EVAP,5. ตรวจเช็คคราบนํ้าหยดในไลน์ผลิต,หมายเหตุ : กรณีพบสิ่งผิดปกติให้ระบุรายละเอียด,ชื่อผู้ตรวจเช็ค
"17/1/2025, 6:58:59",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,มีน้ำหยดออกมาจากข้างๆแผ่งโคลิ่ง,ณรงค์ศักดิ์
"18/1/2025, 7:06:37",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,น้ำหยดออกมาข้างๆแผ่นโคลิ่ง,ณรงค์ศักดิ์
"19/1/2025, 7:06:32",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,น้ำหยดออกมาข้างนอกตลอด,ณรงค์ศักดิ์
"20/1/2025, 7:11:02",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,boss
"21/1/2025, 6:58:09",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"22/1/2025, 7:18:24",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"23/1/2025, 7:15:05",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"24/1/2025, 7:04:13",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"27/1/2025, 8:24:42",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"28/1/2025, 7:43:35",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,น้ำหยด,ณรงค์ศักดิ์
"29/1/2025, 6:32:24",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,น้ำหยด บนหลังคา,ณรงค์ศักดิ์
"30/1/2025, 6:36:28",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,น้ำรั่วหยดใส่หลังคา,ณรงค์ศักดิ์
"31/1/2025, 6:40:39",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,น้ำหยดลงหลังคา,ณรงค์ศักดิ์
"2/2/2025, 7:09:02",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"3/2/2025, 7:03:14",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"4/2/2025, 6:46:52",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"7/2/2025, 6:36:26",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"10/2/2025, 6:46:28",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"11/2/2025, 6:37:09",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,ยังไม่ได้ล้าง ฝุ่นเกาะอุดตันฟิลเตอร์,ณรงค์ศักดิ์
