ประทับเวลา,1. ตรวจเช็คการทำงานของพัดลม   ,2. ตรวจเช็คระบบปั๊มน้ำ       ,3. ตรวจเช็คระบบเดรน       ,4. ตรวจเช็คการสั่นสะเทือนของตัว EVAP,5. ตรวจเช็คคราบนํ้าหยดในไลน์ผลิต,หมายเหตุ : กรณีพบสิ่งผิดปกติให้ระบุรายละเอียด,ชื่อผู้ตรวจเช็ค
"11/3/2025, 6:38:15",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"13/3/2025, 6:52:16",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"14/3/2025, 7:30:11",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"15/3/2025, 7:25:24",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"18/3/2025, 6:52:01",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"19/3/2025, 6:38:05",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"20/3/2025, 5:35:58",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"21/3/2025, 6:44:42",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"22/3/2025, 6:29:26",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"24/3/2025, 6:46:38",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"25/3/2025, 7:23:39",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"26/3/2025, 7:00:47",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"28/3/2025, 8:26:10",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"29/3/2025, 7:33:58",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"31/3/2025, 6:46:51",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"1/4/2025, 7:00:18",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"2/4/2025, 6:58:22",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"3/4/2025, 6:24:01",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"4/4/2025, 6:28:20",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"5/4/2025, 6:03:31",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"7/4/2025, 7:22:26",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,689285
"8/4/2025, 7:11:08",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"9/4/2025, 7:23:10",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"10/4/2025, 7:07:48",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"11/4/2025, 7:07:46",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"12/4/2025, 7:21:23",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"23/4/2025, 6:55:44",ปกติ,ผิดปกติ,ปกติ,ปกติ,ปกติ,,Boss
"24/4/2025, 7:04:54",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"25/4/2025, 6:31:09",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"26/4/2025, 7:18:54",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"28/4/2025, 6:57:56",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"30/4/2025, 7:04:16",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"1/5/2025, 7:23:11",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"3/5/2025, 7:14:05",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"4/5/2025, 7:12:36",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,วุฒิชัย
"5/5/2025, 7:00:56",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"7/5/2025, 6:25:38",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"9/5/2025, 5:50:03",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"12/5/2025, 6:41:02",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"15/5/2025, 8:04:37",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"16/5/2025, 7:17:58",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,ณรงค์ศักดิ์
"19/5/2025, 6:15:44",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"20/5/2025, 6:35:32",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
"22/5/2025, 6:40:16",ปกติ,ปกติ,ปกติ,ปกติ,ปกติ,,Boss
